size_1,size_2,size_3,size_4,size_5,size_6,size_7,size_8,size_9,size_10,size_11,size_12,size_13
0.0012192726135253906,6.437301635742188e-05,0.00011420249938964844,0.00032901763916015625,0.001108407974243164,0.0016019344329833984,0.0026865005493164062,0.0512394905090332,0.061765432357788086,0.34735703468322754,0.9701383113861084,5.2097556591033936,38.449920654296875
0.00011110305786132812,4.076957702636719e-05,9.179115295410156e-05,0.00031280517578125,0.0015263557434082031,0.001627206802368164,0.0028955936431884766,0.03611040115356445,0.05628466606140137,0.3443310260772705,0.9699790477752686,5.359265565872192,38.280399560928345
8.749961853027344e-05,4.076957702636719e-05,8.344650268554688e-05,0.0003027915954589844,0.0016543865203857422,0.0017075538635253906,0.002684354782104492,0.036139726638793945,0.056807518005371094,0.3476448059082031,0.9689133167266846,5.462852239608765,38.328245401382446
8.630752563476562e-05,3.457069396972656e-05,7.82012939453125e-05,0.00032019615173339844,0.0014722347259521484,0.0020074844360351562,0.002892017364501953,0.034732818603515625,0.05683493614196777,0.345836877822876,0.973829984664917,5.438581943511963,38.233150482177734
7.772445678710938e-05,3.552436828613281e-05,7.605552673339844e-05,0.00030422210693359375,0.0012850761413574219,0.001829385757446289,0.0026183128356933594,0.04610586166381836,0.057611703872680664,0.34499526023864746,0.9793484210968018,5.4181809425354,39.05021929740906
